abr-routers	Networking devices that route traffic between different OSPF areas to manage large networks hierarchically and reduce routing overhead.
ac-motors	Alternating current electric motors that convert electrical energy into mechanical motion by using a rotating magnetic field to turn a rotor.
ac-power-plugs-and-sockets	Standardized connectors that deliver alternating electrical current from wall outlets to devices and equipment in workplace environments.
ac-dc-converters	Electronic devices that convert alternating current electrical power to direct current or vice versa for use in power supplies, renewable energy systems, and industrial applications.
ac-dc-power	The ability to work effectively in both alternating current and direct current electrical systems, including installation, troubleshooting, and maintenance of equipment that operates on either power type.
aca-instructor-certificate	A credential certifying that an individual has completed training and demonstrated competency in teaching canoeing and kayaking skills according to American Canoe Association standards.
accp-certified	A professional credential earned by passing the American College of Clinical Pharmacy certification examination, demonstrating advanced knowledge in clinical pharmacy practice and patient care optimization.
acdsee	A digital image management and photo editing software application that organizes, views, processes, and enhances digital photographs and graphics files.
aci-aggregate-testing-technician	A professional who performs laboratory and field tests on concrete aggregates to measure properties such as gradation, durability, absorption, and compressive strength in accordance with American Concrete Institute standards.
aci-concrete-field-testing-technician	A professional who performs on-site testing and quality control procedures on concrete materials and structures according to American Concrete Institute standards.
aci-concrete-laboratory-testing-technician	Conducts standardized tests on concrete samples to measure strength, durability, slump, air content, and other properties according to ACI standards and specifications.
aci-concrete-strength-testing-technician	A professional who performs laboratory and field tests on concrete samples using standardized methods to measure compressive strength, flexural strength, and other mechanical properties according to ACI (American Concrete Institute) standards.
acid-pro	Digital audio workstation software used for multi-track recording, editing, MIDI sequencing, and music production.
acl2	A theorem prover and programming language used to formally verify the correctness of software and hardware systems through mathematical proof.
acls-for-experienced-providers-acls-ep	A recertification course for healthcare providers who have previously completed ACLS training, focusing on updates to resuscitation guidelines and skills maintenance in a condensed format.
acls-instructor-certification	A credential that qualifies an individual to teach Advanced Cardiovascular Life Support (ACLS) protocols and certify others in emergency cardiac care techniques and algorithms.
acma-certified-composites-technician-cct	A professional credential certifying competency in composite material fabrication, repair, and quality control according to standards set by the American Composites Manufacturers Association.
acord-forms	Standardized insurance documents used to collect, report, and exchange underwriting data between insurance agents, brokers, and carriers.
action-certified-personal-trainer	A fitness professional who has passed the ACTION (American Council for Transforming Our Nation) certification exam demonstrating competency in exercise science, program design, and safe training techniques for diverse client populations.
adabas	A hierarchical database management system developed by Software AG that stores and retrieves data using inverted file technology and is commonly used in mainframe environments.
adabas-certified-database-administrator	Performs database administration tasks including backup, recovery, security, and performance optimization for ADABAS database systems using certified knowledge and tools.
addie-instructional-design-model	A systematic framework for developing effective training and educational programs through five sequential phases: analysis, design, development, implementation, and evaluation.
adhd-tutoring	Specialized educational support that helps students with attention deficit hyperactivity disorder develop focus, organization, and study strategies through tailored instruction and behavior management techniques.
adms-software	A platform that automates the design, deployment, and management of network infrastructure and services through centralized configuration and monitoring tools.
adomd-net	A .NET client library that enables applications to query multidimensional data from Microsoft SQL Server Analysis Services using the XMLA protocol.
adodb-database-abstraction-library-for-php	A PHP library that provides a unified interface for connecting to and executing queries against multiple database management systems without rewriting code for each database type.
adp-certified-payroll-specialist	A professional credential demonstrating competency in payroll processing, tax compliance, and employee compensation administration using ADP software systems.
adp-enterprise	Software platform that manages payroll processing, benefits administration, human capital management, and workforce analytics for organizations.
adp-pcpw	A payroll processing certification program that trains professionals to manage employee compensation, tax withholdings, and payroll compliance using ADP software systems.
adp-payforce	A cloud-based payroll and human capital management platform that processes employee compensation, tax withholdings, and labor compliance for businesses.
adp-payroll	Processing and managing employee compensation, tax withholdings, and payroll deductions using ADP software systems.
adp-reporting	The process of documenting and submitting payroll data, tax withholdings, and employee information to regulatory agencies and clients through ADP's system.
adp-smartcompliance	A cloud-based HR and payroll compliance software platform that automates tax, labor law, and regulatory requirement updates across multiple jurisdictions to help businesses maintain payroll accuracy and reduce compliance risk.
adp-totalsource	A professional employer organization (PEO) service that provides payroll processing, benefits administration, HR compliance, and employee management solutions for businesses.
adp-vantage	A cloud-based human capital management platform that integrates payroll, benefits, talent management, and workforce analytics for enterprise organizations.
adt-security-services	Specialized technical and administrative competencies required to manage, deploy, and maintain alarm systems, surveillance equipment, and security monitoring infrastructure for residential and commercial clients.
adtran-certification	A vendor-specific credential demonstrating technical competency in deploying, configuring, and maintaining ADTRAN networking equipment and software solutions.
aermod	A regulatory air quality dispersion modeling software used to predict how air pollutants travel and concentrate downwind from stationary emission sources.
aeronet	A global network of ground-based sun photometers that measures aerosol optical properties and validates satellite observations of atmospheric aerosols.
aes3	A professional digital audio interface standard that transmits two channels of uncompressed audio over balanced XLR cables at various sample rates and bit depths, commonly used in broadcast and recording studios.
afaa-group-fitness-instructor-certification	A professional credential demonstrating competency in leading group exercise classes, covering fitness assessment, exercise science, class design, and participant motivation.
afaa-indoor-cycling-certification	A credential earned by fitness professionals who complete training and pass an exam demonstrating competency in teaching group indoor cycling classes using stationary bikes.
afaa-kickboxing-certification	A credential earned by completing American Fitness Aerobics Association coursework and examination demonstrating competency in teaching group kickboxing fitness classes.
afaa-personal-fitness-trainer-certification	A credential awarded by the Aerobics and Fitness Association of America verifying that a fitness professional has demonstrated knowledge of exercise science, program design, and safe training practices through examination and continuing education requirements.
afgrow	A soil nutrient management system that uses precision agriculture techniques to optimize crop growth through data-driven application of fertilizers and amendments.
afip-certified	Completion of the Armed Forces Institute of Pathology's examination and training program demonstrating expertise in anatomic or clinical pathology.
afnetworking	A lightweight iOS and macOS networking library that simplifies HTTP requests, JSON parsing, and asynchronous communication with web services.
agfa-impax-6	A medical imaging management system software platform used for storing, retrieving, and distributing digital radiological images and patient data across healthcare networks.
agi32	A lighting design and analysis software that simulates and calculates illumination levels, daylight distribution, and visual comfort in interior and exterior spaces.
ahima-standards-of-ethical-coding	A set of principles established by the American Health Information Management Association that guides coding professionals in accurately translating clinical documentation into standardized codes while maintaining integrity, confidentiality, and compliance with healthcare regulations.
ahip-certified	Completion of the American Health Information Management Association's certification exam demonstrating competency in health information management practices and coding standards.
ai-ml-inference	The process of using trained artificial intelligence or machine learning models to make predictions or decisions on new, unseen data in production environments.
aiops-artificial-intelligence-for-it-operations	The application of machine learning and AI algorithms to automate and optimize IT operations tasks such as incident detection, root cause analysis, performance monitoring, and infrastructure management.
airs-certified-diversity-recruiter-cdr	A professional credential demonstrating competency in identifying, attracting, and recruiting candidates from underrepresented populations and managing inclusive hiring processes.
aisc-360-specification-for-structural-steel-buildings	A standard that establishes design requirements, material specifications, and safety factors for the design and construction of steel structures and buildings.
akta-chromatography-technology	A separation technique that uses affinity chromatography combined with size-exclusion chromatography to purify and analyze biomolecules based on their binding properties and molecular size.
ala-lighting-specialist-certification	A professional credential earned through the American Lighting Association that validates expertise in lighting design, product knowledge, and customer consultation for residential and commercial applications.
algol-algorithmic-language	A procedural programming language designed in the 1950s-60s that emphasized mathematical notation and structured programming, serving as a foundation for modern languages like C and Pascal.
alm-octane	A performance testing and automation platform by Micro Focus that simulates user load and behavior to measure application performance, identify bottlenecks, and validate system capacity.
alwd-citation-manual	A standardized legal citation guide published by the Association of Legal Writing Directors that prescribes formatting rules for citing legal authorities in academic and professional writing.
ame-accounting-software	Software designed to automate financial transaction recording, general ledger management, accounts payable/receivable, and financial reporting for small to mid-sized businesses.
ampac	A political action committee that mobilizes business executives and their families to support candidates and causes aligned with free enterprise and economic growth principles.
ampscript	A server-side scripting language used in Salesforce Marketing Cloud to personalize email content, automate data processing, and dynamically generate message variables based on subscriber data.
ams-device-management	The centralized administration and monitoring of automated material handling systems, including equipment configuration, performance tracking, maintenance scheduling, and operational diagnostics across warehouse or distribution networks.
amt-asset-management-software	Software that tracks, manages, and optimizes an organization's physical and digital assets throughout their lifecycle, including acquisition, deployment, maintenance, depreciation, and retirement.
amx-programming	Using the AMX control system programming language to develop embedded applications that manage audiovisual equipment, lighting, climate control, and building automation through networked devices.
an-prc-148-multiband-inter-intra-team-radio-mbitr	A portable military radio system that operates across multiple frequency bands to enable secure voice and data communications between team members and higher command in tactical environments.
ancc-certified	Professional certification granted by the American Nurses Credentialing Center to nurses who meet education, experience, and examination requirements in a specialty nursing practice area.
ansi-c	A standardized programming language specification established by the American National Standards Institute in 1989 that defines the syntax, semantics, and standard library for the C programming language.
ansi-escape-codes-computer-standards	Control sequences that manipulate text formatting, color, and cursor positioning in terminal and console applications by embedding special character codes into output streams.
ansi-ans-standards	Voluntary consensus standards developed by the American National Standards Institute and the American Nuclear Society that establish specifications and safety requirements for nuclear facilities, equipment, and operations.
ansi-asme-y14-1-standards	Technical specifications that establish uniform conventions for engineering drawings, including line types, dimensioning, tolerancing, and symbols used in technical documentation.
ansi-tia-eia	A set of telecommunications standards established by the American National Standards Institute, Telecommunications Industry Association, and Electronics Industries Alliance for structured cabling systems and network infrastructure.
ansys-icepak-simulation-software	Thermal simulation software that models heat transfer, fluid flow, and temperature distribution in electronic components and enclosures to optimize cooling system design.
ansys-meshing	The process of dividing a 3D geometric model into small discrete elements (mesh) to enable finite element analysis simulations in ANSYS software.
antlr	A parser generator tool that creates lexers and parsers from formal grammar specifications written in ANTLR grammar language.
ants-profiler	A performance analysis tool that identifies bottlenecks and optimization opportunities in application code by measuring CPU usage, memory allocation, and execution timing across functions and methods.
aolserver	A lightweight, open-source web server written in Tcl that was originally developed by AOL and designed to serve dynamic web applications with built-in database connectivity and scripting capabilities.
ap-stylebook	A standardized reference guide for journalism and professional writing that prescribes grammar, punctuation, spelling, and style conventions used by news organizations and media outlets.
apa-ethics-code	A professional set of ethical principles and standards established by the American Psychological Association to guide psychologists' conduct in research, clinical practice, and professional relationships.
apc-smart-ups	A line-interactive uninterruptible power supply system that provides battery backup and automatic voltage regulation to protect connected equipment from power outages and fluctuations.
apco-public-safety-telecommunicator-certification	A professional credential issued by the Association of Public-Safety Communications Officials that certifies competency in emergency dispatching, call-taking, radio communications, and public safety protocols.
api-570-piping-inspector-certification	A professional credential demonstrating competency in inspecting, evaluating, and maintaining in-service oil refinery and chemical plant piping systems according to American Petroleum Institute standards.
api-653-aboveground-storage-tank-inspector-certification	A professional credential demonstrating competency to inspect, maintain, and certify the integrity of aboveground storage tanks according to American Petroleum Institute standards.
api-design	The practice of creating intuitive interfaces and protocols that enable different software applications to communicate, exchange data, and integrate functionality with clear documentation and consistent standards.
api-gateway	A server component that acts as a single entry point for client requests, routing them to appropriate backend services while handling authentication, rate limiting, and request/response transformation.
api-management	Designing, implementing, and overseeing application programming interfaces to enable secure communication, version control, and usage monitoring between software systems.
api-oil-water-separator	A mechanical device that removes water and sediment from crude oil during production and storage by utilizing density differences between oil and water phases.
api-testing	Automated and manual verification of application programming interfaces to ensure they function correctly, meet specifications, and handle requests and responses as expected.
api-throttling	Limiting the rate at which an API processes requests from clients to prevent system overload and ensure fair resource distribution.
apics-certified-supply-chain-professional	A credentials program requiring demonstrated knowledge of supply chain management principles, processes, and best practices, validated through examination and professional experience.
appx-runtime-environment	A software platform that provides the necessary libraries, runtime system, and services for executing applications written in the APPX language.
aqtime	A real-time performance profiling and memory debugging tool for C++, .NET, and Java applications that identifies performance bottlenecks, memory leaks, and resource usage issues.
ar-system-administration	Managing, configuring, and maintaining augmented reality software, hardware, and networks to ensure optimal system performance, security, and user access.
arc-macro-language	A programming language used to create automated scripts and macros for CA Technologies ARC (Application Release Automation) software to orchestrate and streamline deployment and release processes.
arc-specialist-certification	A professional credential that validates expertise in administering, implementing, and supporting ARC (typically referring to specific software platforms or methodologies) within organizational settings.
arcore	A Google framework that enables Android apps to build augmented reality experiences by tracking device motion and detecting real-world surfaces and lighting conditions.
arcserve-backup-solutions	Software platform that automates backup and recovery operations across physical, virtual, and cloud environments to protect organizational data and ensure business continuity.
aremos	A software platform for econometric modeling, time series analysis, and forecasting used in economic research and policy analysis.
argo-bankpro	A banking software platform that integrates core banking operations, customer management, and financial transaction processing for retail and commercial banks.
arinc-standards	A set of technical specifications and procedures established by Aeronautical Radio, Inc. that standardize aircraft systems, communications, and operational processes across the aviation industry.
arkit	A software framework for building augmented reality experiences on iOS and iPadOS devices by overlaying digital content onto real-world camera feeds.
arm-architecture	A processor instruction set architecture developed by ARM Holdings that uses reduced instruction set computing (RISC) principles and is widely used in mobile devices, embedded systems, and increasingly in servers and personal computers.
arm-architecture-microprocessors	Processors based on the ARM instruction set design that power mobile devices, embedded systems, and increasingly servers through energy-efficient computing at various performance scales.
arm-microarchitectures	The design and implementation specifications of ARM processor cores that determine how instructions are executed, including cache hierarchies, pipeline stages, and instruction execution patterns.
arm7-architecture	A 32-bit RISC processor architecture featuring a 3-stage pipeline, load-store instruction set, and flexible instruction encoding designed by ARM Holdings for embedded and mobile applications.
arm9-architecture	A 32-bit processor design by ARM Ltd. featuring a 5-stage pipeline, improved branch prediction, and support for Thumb instruction set, commonly used in embedded systems and mobile devices from the early 2000s.
armulator	A software tool that emulates ARM processor architecture, allowing developers to test and debug ARM-based code without requiring physical ARM hardware.
arp4754	A certification standard that establishes processes for developing airworthiness and safety requirements for aircraft systems and equipment.
arp4761	A functional hazard analysis methodology used in aerospace and aviation to identify potential failure modes and their effects on aircraft safety and systems.
arrt-bone-densitometry-bd-certification	A professional credential verifying competency in operating bone density imaging equipment and performing quality assessments of skeletal mineral density scans used to diagnose and monitor osteoporosis.
arrt-breast-sonography-bs-certification	A credential demonstrating competency in performing and interpreting breast ultrasound examinations, awarded by the American Registry for Diagnostic Medical Sonography to qualified sonographers.
arrt-cardiac-interventional-radiography-ci-certification	A credential certifying competency in performing and assisting with catheter-based diagnostic and therapeutic procedures of the heart and coronary vessels under radiographic guidance.
arrt-computed-tomography-ct-certification	A credential awarded by the American Registry of Radiologic Technologists certifying that a radiologic technologist has demonstrated competency in operating CT equipment, patient safety protocols, and image acquisition techniques.
arrt-magnetic-resonance-imaging-mr-certification	A professional credential awarded by the American Registry for Radiologic Technologists that certifies competency in operating MRI equipment, patient safety protocols, and image acquisition techniques.
arrt-mammography-m-certification	A credential demonstrating competency in performing and evaluating mammographic imaging procedures, awarded by the American Registry of Radiologic Technologists after passing a comprehensive examination covering breast anatomy, positioning, technique, radiation protection, and image quality assessment.
arrt-nuclear-medicine-technology-n-certification	A credential awarded by the American Registry of Radiologic Technologists demonstrating competency in performing diagnostic and therapeutic nuclear medicine imaging and procedures using radioactive materials and specialized imaging equipment.
arrt-radiation-therapy-t-certification	A professional credential demonstrating competency in administering ionizing radiation to treat cancer and other diseases, verified through examination by the American Registry of Radiologic Technologists.
arrt-radiography-r-certification	A credential earned by passing the American Registry of Radiologic Technologists examination demonstrating competency in operating radiographic equipment, positioning patients, and producing diagnostic X-ray images.
arrt-sonography-s-certification	Credential issued by the American Registry for Diagnostic Medical Sonography that validates competency in performing and interpreting diagnostic ultrasound examinations across multiple anatomical areas.
